id,Predicted Value
147203,520000.0
79070,398160.0
164668,465680.0
108692,485780.0
44403,267750.0
150962,556720.0
109671,320340.0
173575,486330.0
69908,769230.0
138116,396970.0
165602,722080.0
97054,354640.0
107106,422370.0
167209,438720.0
24483,305990.0
63027,443870.0
165443,545470.0
66391,347410.0
129645,442930.0
92061,296300.0
175150,653660.0
180791,586570.0
47137,294290.0
155015,557750.0
11979,250310.0
110914,577390.0
159449,598130.0
15271,269600.0
61375,483580.0
158424,492840.0
170924,586820.0
79582,910690.0
153135,530870.0
9374,295710.0
128130,391240.0
129795,584660.0
90044,370300.0
38965,261240.0
51965,343990.0
87363,680400.0
11393,270800.0
18651,323920.0
77291,435120.0
39745,383010.0
138665,406510.0
30255,254150.0
80831,430210.0
3388,425710.0
3442,245560.0
172423,389760.0
167576,413970.0
120187,367160.0
73171,511310.0
60382,477280.0
44573,393170.0
172461,832840.0
28460,813440.0
37333,787080.0
105098,376990.0
180616,477900.0
3012,350360.0
76658,367370.0
125816,413740.0
124550,379660.0
62299,437950.0
14538,307490.0
76617,356620.0
8433,325770.0
136605,468640.0
158972,518990.0
6614,315630.0
71166,371950.0
103075,417310.0
107229,578110.0
3753,400810.0
22715,276180.0
178050,659550.0
7769,278630.0
37330,505790.0
183638,577890.0
7143,303630.0
174196,612660.0
123785,361810.0
131627,397540.0
138865,567560.0
150181,564750.0
107461,380590.0
165188,528620.0
102352,489690.0
62585,414370.0
74322,431440.0
109035,472350.0
143854,410760.0
183657,625320.0
150757,499370.0
127384,383750.0
68519,436170.0
78885,520010.0
119634,350340.0
17379,354280.0
122920,369570.0
123521,530670.0
166001,520190.0
157050,387050.0
35641,297810.0
33919,352490.0
154308,536940.0
85643,397850.0
32073,249970.0
164914,529650.0
26438,270380.0
60935,337020.0
183298,867790.0
182467,783550.0
111117,323920.0
26827,349150.0
5922,334140.0
161534,572350.0
34184,680340.0
68393,393990.0
84837,414330.0
71170,389070.0
95975,750430.0
112783,452770.0
136365,436200.0
63144,486590.0
182132,582320.0
163945,491040.0
63592,325290.0
106130,431800.0
14510,281430.0
32738,290140.0
127945,490600.0
77429,314860.0
126176,408420.0
111635,539770.0
137926,384820.0
181227,551980.0
24375,301910.0
12923,324630.0
24540,411470.0
77118,369220.0
39449,412960.0
103921,487880.0
138295,492610.0
88362,531580.0
116670,452360.0
170871,900700.0
136136,373390.0
136276,369230.0
171112,457790.0
124485,381560.0
137760,418060.0
180531,767580.0
178990,561900.0
29704,331430.0
73848,447250.0
116831,463710.0
60,208190.0
7362,280990.0
178065,626340.0
145977,846030.0
60011,336360.0
21236,309010.0
49023,331810.0
52723,834640.0
40551,328830.0
14451,450670.0
78399,513580.0
184330,735150.0
83849,441160.0
100517,455020.0
72114,402840.0
44236,218160.0
86246,498870.0
105179,293750.0
176708,641460.0
111140,429400.0
170040,470350.0
145356,479510.0
28746,335370.0
102842,768620.0
96343,368170.0
179639,565370.0
165190,535190.0
91503,388110.0
77463,313090.0
39209,455700.0
131349,318880.0
103421,401250.0
132990,356950.0
16310,274920.0
141167,473880.0
153806,386400.0
29527,254350.0
114857,369230.0
127226,486380.0
21726,372260.0
129488,476620.0
48322,443970.0
107390,589930.0
84522,376960.0
153809,409570.0
140355,422830.0
169926,445380.0
118164,427030.0
85248,394100.0
181807,498610.0
32674,271080.0
122973,365470.0
60901,393220.0
6933,399900.0
151620,707050.0
180537,775560.0
14221,462480.0
146203,361210.0
4505,326700.0
64193,372320.0
153444,495190.0
21338,388350.0
53555,386760.0
4494,284020.0
48138,498560.0
98018,424380.0
110238,380160.0
101419,859510.0
101186,323970.0
53165,556480.0
19610,328550.0
162940,462700.0
32474,364950.0
18913,396270.0
41046,412120.0
104537,469860.0
835,230470.0
132418,684540.0
49931,249900.0
161849,497020.0
149657,410440.0
17194,290540.0
65353,532580.0
68507,406810.0
93729,495110.0
94781,403190.0
116236,389700.0
74587,375460.0
137877,368480.0
136939,460840.0
22104,420850.0
181086,569000.0
168988,456500.0
123512,543500.0
25696,286070.0
142370,470800.0
70591,1095730.0
169309,910420.0
103401,508810.0
151504,339310.0
179957,788230.0
133642,597640.0
170450,475640.0
19800,241310.0
131880,503870.0
52156,259760.0
49775,274710.0
16778,329160.0
29823,367690.0
57999,724770.0
165296,485030.0
77826,453320.0
148154,669290.0
128930,396840.0
72483,433760.0
48431,451850.0
170496,486180.0
101486,441140.0
119161,304350.0
179758,597600.0
92546,395030.0
155456,445360.0
122494,423580.0
27742,270660.0
143193,507190.0
184462,631120.0
43757,339030.0
152151,627740.0
147564,561990.0
108862,471710.0
88767,559060.0
74051,669690.0
99630,625100.0
168186,542230.0
151044,793480.0
108898,501180.0
181133,511950.0
70843,498060.0
72611,382830.0
172615,383360.0
155116,558150.0
16919,365500.0
145529,510840.0
128274,460970.0
91138,673590.0
74575,417230.0
180837,633310.0
64028,475140.0
27389,286550.0
177969,775500.0
43967,315520.0
115080,358520.0
136525,398110.0
6306,333040.0
91566,368590.0
169830,491090.0
74200,335280.0
138869,549890.0
120656,598030.0
137763,432000.0
160840,429430.0
48509,476820.0
63025,433990.0
37488,287750.0
157443,517720.0
174467,687500.0
150501,470590.0
120854,443670.0
106405,367390.0
176405,552150.0
139797,638020.0
53789,413780.0
157779,593930.0
151575,655090.0
159855,592690.0
95301,350420.0
79803,471240.0
179094,786340.0
116697,402750.0
83411,330970.0
16394,302660.0
165731,544530.0
175906,658930.0
112029,415590.0
145855,381630.0
76618,344260.0
117210,316260.0
75296,471260.0
40501,363500.0
153835,368100.0
178721,830570.0
92857,669480.0
4053,439230.0
41124,311830.0
36354,323920.0
7633,326250.0
128316,312990.0
52229,357360.0
43500,407550.0
188,295410.0
136199,525670.0
23233,314600.0
63732,483440.0
7296,373530.0
1744,261980.0
78576,418040.0
136526,414680.0
130786,525940.0
185009,657080.0
148698,440950.0
55130,376650.0
128400,527760.0
76898,286390.0
98494,339960.0
83645,386940.0
13241,311460.0
89075,505590.0
162015,513500.0
170551,473350.0
15834,402940.0
50916,455770.0
138478,435410.0
166024,590900.0
73069,398000.0
96588,677960.0
151703,403240.0
63343,435800.0
73837,455480.0
106974,358740.0
81593,415550.0
38413,307060.0
27310,256860.0
107765,536210.0
116522,443510.0
80563,415230.0
148862,609620.0
175961,567220.0
73237,429650.0
77053,372510.0
185827,696890.0
117281,413450.0
61761,789340.0
158072,503920.0
40320,352140.0
17296,326970.0
99401,357380.0
48975,306090.0
54838,454770.0
1909,269820.0
164712,454980.0
45222,278920.0
33013,270610.0
94932,465040.0
127849,480200.0
102841,733050.0
15208,230650.0
97868,512120.0
109269,538780.0
52705,626880.0
12364,311550.0
118577,454860.0
65643,417190.0
33914,520910.0
74123,749000.0
13437,322320.0
118785,342820.0
177484,552920.0
56277,600160.0
105910,405300.0
153284,477550.0
154080,462720.0
5141,217370.0
9693,599740.0
181526,679540.0
26848,289500.0
99454,357270.0
175329,627620.0
152371,476580.0
144935,537780.0
19055,338620.0
14824,277810.0
82782,419390.0
59856,329390.0
30523,327550.0
184207,579270.0
18301,375880.0
145,287830.0
29002,331700.0
31,201700.0
154420,408340.0
173438,666120.0
89365,331860.0
67406,414780.0
149392,501130.0
30954,343000.0
85252,382470.0
162557,520400.0
118618,405600.0
46547,367190.0
170082,794530.0
65493,421980.0
27134,329090.0
3242,370880.0
125569,475480.0
73152,384130.0
116887,413980.0
154256,491060.0
15640,370680.0
135051,634310.0
72659,426200.0
31740,843930.0
129635,476940.0
142790,375840.0
68788,398000.0
158702,512460.0
137901,369330.0
39279,411380.0
103874,399740.0
164087,489410.0
166917,652580.0
161338,525330.0
4468,290350.0
42365,374380.0
156632,425500.0
109536,393650.0
154435,460150.0
145447,375570.0
156808,507400.0
126015,424490.0
119215,443660.0
77427,286000.0
62746,296570.0
126833,358300.0
165425,468040.0
101030,425160.0
115202,353440.0
154504,573730.0
38192,281120.0
170746,418000.0
70920,340790.0
66513,333390.0
16407,416620.0
34468,306350.0
34387,330790.0
182206,523080.0
79131,330410.0
20232,285980.0
76392,725440.0
176247,612960.0
2941,243350.0
101089,453110.0
16885,349390.0
89597,371320.0
151914,594270.0
19702,410110.0
367,198190.0
75097,406610.0
82941,409000.0
7496,277100.0
144633,511900.0
137830,477350.0
150474,417490.0
119669,417410.0
17642,326810.0
90029,433680.0
10548,322500.0
170037,455730.0
124409,683050.0
139502,323680.0
153103,411980.0
185435,739590.0
23697,355560.0
123419,447510.0
61774,818070.0
90696,392590.0
175202,640350.0
166522,476460.0
41420,386500.0
4624,243840.0
173743,445540.0
23435,410760.0
102672,498290.0
111004,371520.0
127082,442110.0
62686,365900.0
69612,418980.0
15059,379510.0
108688,429120.0
12131,251270.0
118474,388000.0
105666,403380.0
117856,454710.0
42836,251370.0
83339,477850.0
21241,301590.0
92474,439840.0
1426,293600.0
170119,403790.0
150633,448740.0
175,223950.0
133214,406440.0
44788,379990.0
30726,403620.0
36098,295010.0
116037,321450.0
141788,358310.0
94654,963400.0
124859,507530.0
119212,451500.0
174444,534280.0
150228,445010.0
57079,266450.0
132737,554910.0
93585,399490.0
60808,518630.0
89519,351850.0
184406,613770.0
113363,396360.0
160564,462140.0
54382,572460.0
86417,863440.0
99467,351900.0
131377,387450.0
160715,509860.0
177628,495310.0
171077,540670.0
139560,420730.0
140640,530040.0
66005,434290.0
69279,526400.0
133785,503640.0
57575,384490.0
90458,645140.0
128269,418650.0
145952,643250.0
91685,403520.0
140289,477350.0
131662,470480.0
89297,362240.0
172612,373850.0
101916,398350.0
42246,367500.0
42125,291040.0
120192,353780.0
32800,262700.0
60335,331390.0
18894,421120.0
162929,403200.0
1701,322790.0
128546,388910.0
147517,367880.0
167905,532200.0
101424,406110.0
39522,326790.0
119002,416570.0
72112,357370.0
73964,1192370.0
106107,347500.0
56716,444650.0
126971,491870.0
184656,655160.0
55978,344110.0
140119,419120.0
104104,424340.0
35570,310140.0
128539,503600.0
6826,311100.0
179228,725920.0
77105,395370.0
142433,353550.0
132567,538610.0
128407,327990.0
169760,672360.0
120009,378680.0
97349,479570.0
53187,448370.0
19329,370080.0
79370,407860.0
45128,530910.0
145458,404330.0
120994,826910.0
132404,572320.0
18015,298170.0
68789,398000.0
8816,330310.0
81186,470830.0
62513,315310.0
56218,298780.0
385,254750.0
153077,453600.0
3926,308330.0
66703,541930.0
86008,470520.0
47308,274100.0
143955,587630.0
104552,584130.0
138649,419320.0
50997,320730.0
174932,660650.0
32146,243820.0
180498,547710.0
68955,457300.0
179293,695650.0
55687,529070.0
3156,492140.0
155137,871360.0
26716,275230.0
136295,498080.0
131930,412010.0
154086,433420.0
79054,358940.0
113489,382030.0
156287,472280.0
13416,352740.0
93534,316760.0
99874,507530.0
176167,730640.0
141949,364760.0
105055,497010.0
133287,452320.0
124942,491730.0
150485,386090.0
17274,311390.0
14212,384780.0
1434,308880.0
52895,397070.0
134525,429040.0
61255,674660.0
121394,408610.0
148412,545550.0
146943,511780.0
31527,315370.0
16750,333430.0
19220,308730.0
139041,545990.0
235,261230.0
46439,423120.0
96761,415370.0
60765,495470.0
60242,321020.0
40649,321290.0
74285,427200.0
28280,481700.0
178152,613400.0
69143,524000.0
109046,583600.0
150579,420660.0
140684,506730.0
61827,1042820.0
86673,496080.0
81177,393680.0
184448,678500.0
14181,318120.0
179066,734540.0
178155,595080.0
156374,559260.0
61428,1014020.0
159514,550340.0
114201,431270.0
124013,584680.0
150582,467220.0
10255,353730.0
166688,571630.0
115557,441200.0
185876,583090.0
130230,447020.0
77568,310790.0
39186,388250.0
166400,666350.0
11070,248950.0
24263,424060.0
110010,360340.0
45747,362940.0
169957,514220.0
124922,540840.0
133977,353530.0
106651,427190.0
32074,260370.0
89925,502910.0
168712,712290.0
147862,528180.0
90985,427470.0
21293,322200.0
153391,545080.0
87750,487470.0
134043,377260.0
19506,375520.0
164806,805400.0
133898,340290.0
114750,336840.0
46488,546770.0
106238,608780.0
133734,374790.0
118233,547750.0
101283,454040.0
64662,433020.0
111500,474060.0
22020,357110.0
68943,406490.0
116998,451570.0
159443,644420.0
145862,366300.0
100085,395010.0
136470,444800.0
78081,473740.0
59214,473050.0
16989,399310.0
175650,668730.0
92950,563500.0
145244,728900.0
102487,401100.0
7156,285880.0
11790,438760.0
55192,283030.0
135294,550940.0
118968,515250.0
67645,963900.0
84653,398840.0
147510,424670.0
146490,479250.0
177229,644140.0
169802,699770.0
13945,402300.0
123527,591820.0
142519,451620.0
25004,266240.0
137960,447990.0
40946,272090.0
134943,486870.0
13269,404220.0
170863,666610.0
98489,346770.0
114295,530330.0
156807,492480.0
29535,295170.0
112219,400920.0
36993,279610.0
2690,391290.0
9393,289570.0
24713,375930.0
139742,514100.0
13221,279220.0
46655,457100.0
27871,340670.0
87202,455570.0
171129,528210.0
73086,367840.0
92926,633160.0
86001,552320.0
72098,334780.0
129043,648820.0
123847,385890.0
63604,453540.0
62023,899110.0
61733,986780.0
57376,891830.0
61475,378020.0
168688,725920.0
94667,646110.0
145810,513300.0
28414,675700.0
147503,414790.0
171790,451220.0
65041,623880.0
46973,332570.0
85550,419900.0
22786,226080.0
78771,516390.0
123720,374150.0
50117,305040.0
117728,522440.0
114463,333280.0
5346,237990.0
153278,466880.0
44917,387670.0
137319,310330.0
86719,405910.0
143088,433540.0
10934,527990.0
55154,294700.0
74710,365400.0
114957,610880.0
144925,461420.0
135538,647430.0
28271,410150.0
156544,473050.0
15257,571430.0
59538,745390.0
45786,382000.0
106945,492200.0
129270,475230.0
157839,409680.0
51759,431380.0
110614,420500.0
49859,304940.0
157055,480190.0
131250,372790.0
67158,294210.0
123913,377080.0
27843,297900.0
6044,322780.0
137661,399890.0
115209,347600.0
174701,523640.0
127216,451850.0
161610,458620.0
65560,327790.0
133394,321550.0
128434,481000.0
89473,363270.0
151441,551500.0
179091,732310.0
59899,314230.0
135798,469720.0
63336,419060.0
11083,230250.0
185815,575030.0
27079,260100.0
38016,486390.0
66856,331650.0
44345,301920.0
70809,313380.0
112781,398560.0
3361,258840.0
148092,640410.0
80133,418400.0
1465,471840.0
73996,851480.0
183095,686440.0
7138,291040.0
53002,365200.0
182925,619000.0
49438,373120.0
91746,438320.0
4790,155650.0
176863,560010.0
34840,466790.0
16549,323610.0
129906,494760.0
112362,451320.0
145149,785000.0
165422,460550.0
57715,302260.0
112627,516500.0
125727,471810.0
29832,284520.0
157085,389900.0
161946,528680.0
110741,420740.0
129674,397180.0
128743,516490.0
95254,359600.0
5694,336630.0
87507,727150.0
129365,545170.0
134370,485150.0
130201,666150.0
174799,687980.0
99304,381270.0
2790,328010.0
89818,430060.0
57405,391420.0
57155,335500.0
25866,450170.0
127613,364400.0
19670,347500.0
174336,628930.0
7784,318260.0
18576,269720.0
8670,377150.0
19523,439150.0
26803,316020.0
37117,328790.0
110887,753220.0
168835,517330.0
32691,303870.0
101773,351560.0
27025,319400.0
184349,670210.0
26725,285050.0
152688,506430.0
172792,538910.0
38994,295600.0
1381,322480.0
63968,523460.0
123428,450090.0
174519,636470.0
49156,334800.0
66035,300770.0
5790,347120.0
68922,397770.0
85379,564490.0
133180,487420.0
181970,535850.0
116301,512000.0
68958,443340.0
182164,559130.0
13808,350960.0
71410,408960.0
90880,621850.0
71784,489980.0
68851,394540.0
89983,481920.0
25761,433530.0
92,210130.0
118081,419000.0
155554,599540.0
64609,559670.0
44988,314640.0
129814,413200.0
52506,509000.0
22469,330110.0
104226,545510.0
18725,499060.0
134513,454210.0
77920,396850.0
146724,336540.0
34357,339050.0
35571,282920.0
117231,355800.0
71565,463240.0
162093,523140.0
17130,390390.0
59330,418670.0
170332,521300.0
127147,388680.0
3915,240950.0
49503,327930.0
146847,820160.0
153822,415050.0
175225,708980.0
17056,364960.0
60134,637680.0
182704,523080.0
161872,735620.0
182759,720990.0
41867,827680.0
58609,296170.0
38215,377720.0
178001,792460.0
103916,577220.0
108726,427340.0
104253,374950.0
169477,692580.0
54964,304620.0
107628,422140.0
30392,361620.0
91243,352650.0
23625,325800.0
45342,472760.0
161889,608680.0
33876,418350.0
26412,297400.0
160439,453230.0
148900,418420.0
8733,383510.0
41958,279090.0
95503,397100.0
3307,307630.0
185570,570910.0
128385,465770.0
11484,347960.0
140552,439580.0
102802,430150.0
97448,442000.0
38771,287760.0
139209,381150.0
140758,709850.0
28499,466300.0
32829,311110.0
76368,625460.0
9655,401960.0
49971,249210.0
111514,354140.0
3268,400220.0
176802,521210.0
123168,323260.0
60145,306520.0
11377,266970.0
27947,357430.0
145778,506000.0
92527,451440.0
173402,542590.0
5004,312780.0
6242,331280.0
153213,495290.0
33043,309140.0
40377,310110.0
118278,319140.0
106948,347780.0
39806,293480.0
88123,451940.0
91418,464880.0
48712,278120.0
182151,595780.0
60061,377980.0
41321,288440.0
105641,387350.0
26220,430490.0
49445,417370.0
104486,579160.0
10557,309810.0
158785,607140.0
32521,242310.0
13006,342010.0
86216,350350.0
116975,478670.0
139026,437570.0
80061,401370.0
149958,438050.0
142044,561110.0
161291,517680.0
9440,349680.0
84465,474250.0
167157,671490.0
152041,452340.0
146,284620.0
119068,538730.0
7630,351890.0
146103,412780.0
81084,389030.0
30717,327580.0
124818,464290.0
98425,330860.0
109607,403970.0
179177,519440.0
49980,225960.0
74033,677190.0
103278,333380.0
51569,375770.0
37304,401420.0
84199,574320.0
174394,559290.0
25983,877570.0
14046,318420.0
181713,623450.0
85027,370940.0
98109,387330.0
39874,286720.0
143419,432230.0
70002,754430.0
24857,367610.0
157517,509070.0
47531,436840.0
173965,455350.0
8314,311560.0
96616,698390.0
93201,675740.0
156273,458050.0
101443,516300.0
8249,305840.0
148796,450360.0
69402,648680.0
107107,432760.0
34545,303770.0
38261,303370.0
15301,274610.0
110395,591370.0
104150,553870.0
93236,648130.0
63796,306710.0
19130,347940.0
147718,455530.0
86146,428140.0
139570,400040.0
101924,407960.0
99804,552480.0
32050,231950.0
129431,526080.0
28428,672010.0
86387,694810.0
137684,735520.0
98348,315010.0
55966,319090.0
85943,455380.0
78865,472660.0
129266,378450.0
87117,424760.0
140246,475350.0
84015,484420.0
113431,486640.0
179490,492990.0
123025,335680.0
27072,406120.0
26752,278860.0
101308,446140.0
175043,629720.0
20426,257800.0
170105,500710.0
142100,616100.0
63251,336750.0
111273,319500.0
20966,355870.0
68720,388370.0
7322,255310.0
3683,356540.0
122752,546720.0
119921,651240.0
184639,520310.0
95724,406490.0
74240,360140.0
26932,395430.0
92511,427760.0
53734,418480.0
102071,470640.0
20850,285870.0
18934,281890.0
170224,461430.0
147752,545270.0
108518,572550.0
125368,445730.0
71453,402050.0
